nodenumber     x-coordinate     y-coordinate     z-coordinate prandtl-number-lam      z-vorticity turb-reynolds-number-rey cell-reynolds-number dynamic-pressure velocity-magnitude       x-velocity          density   nusselt-number wall-adjacent-temperature wall-temperature      temperature 
         1  0.000000000E+00  3.025122331E-12 -8.991895676E-04  4.747310302E+00  2.815199146E-02  9.640160884E-05  7.045100283E-01  6.845542021E-03  0.000000000E+00  0.000000000E+00  5.352279663E+02  0.000000000E+00  5.730000000E+02  5.730000000E+02  5.730000000E+02 
         2  2.040816309E-03 -1.896557859E-12 -8.991897408E-04  4.747310302E+00  1.649915094E-02  5.253358915E-05  5.494171453E-01  4.494852511E-03  0.000000000E+00  0.000000000E+00  5.352279663E+02  0.000000000E+00  5.730000000E+02  5.730000000E+02  5.730000000E+02 
         3  4.081632618E-03  2.516534087E-12 -8.991897406E-04  4.747310302E+00  3.850936259E-03  9.090807786E-06  3.613229200E-01  1.815313034E-03  0.000000000E+00  0.000000000E+00  5.352279663E+02  0.000000000E+00  5.730000000E+02  5.730000000E+02  5.730000000E+02 
         4  6.122448946E-03  2.516534087E-12 -8.991897406E-04  4.747310302E+00  3.472330202E-03  9.725281854E-06  3.293740597E-01  1.496012954E-03  0.000000000E+00  0.000000000E+00  5.352279663E+02  0.000000000E+00  5.730000000E+02  5.730000000E+02  5.730000000E+02 
         5  8.163265274E-03  2.516534087E-12 -8.991897406E-04  4.747310302E+00  3.424104595E-03  9.995383745E-06  3.266334428E-01  1.471404307E-03  0.000000000E+00  0.000000000E+00  5.352279663E+02  0.000000000E+00  5.730000000E+02  5.730000000E+02  5.730000000E+02 
         6  1.020408160E-02  2.521534044E-12 -8.991897406E-04  4.747310302E+00  3.378935886E-03  1.009406191E-05  3.228409463E-01  1.437240205E-03  0.000000000E+00  0.000000000E+00  5.352279663E+02  0.000000000E+00  5.730000000E+02  5.730000000E+02  5.730000000E+02 
         7  1.224489793E-02  2.521534044E-12 -8.991897406E-04  4.747310302E+00  3.368143977E-03  1.014910113E-05  3.216834719E-01  1.426971498E-03  0.000000000E+00  0.000000000E+00  5.352279663E+02  0.000000000E+00  5.730000000E+02  5.730000000E+02  5.730000000E+02 
         8  1.428571426E-02  2.521534044E-12 -8.991897406E-04  4.747310302E+00  3.353677200E-03  1.018802612E-05  3.203997582E-01  1.415587084E-03  0.000000000E+00  0.000000000E+00  5.352279663E+02  0.000000000E+00  5.730000000E+02  5.730000000E+02  5.730000000E+02 
         9  1.632653059E-02  2.521534044E-12 -8.991897406E-04  4.747310302E+00  3.349536492E-03  1.023451464E-05  3.200998408E-01  1.412938370E-03  0.000000000E+00  0.000000000E+00  5.352279663E+02  0.000000000E+00  5.730000000E+02  5.730000000E+02  5.730000000E+02 
        10  1.836734691E-02  2.521534044E-12 -8.991897406E-04  4.747310302E+00  3.348733301E-03  1.028807630E-05  3.201315026E-01  1.413218069E-03  0.000000000E+00  0.000000000E+00  5.352279663E+02  0.000000000E+00  5.730000000E+02  5.730000000E+02  5.730000000E+02 
        11  2.040816324E-02  2.521534044E-12 -8.991897406E-04  4.747310302E+00  3.352850806E-03  1.034930754E-05  3.206345434E-01  1.417663504E-03  0.000000000E+00  0.000000000E+00  5.352279663E+02  0.000000000E+00  5.730000000E+02  5.730000000E+02  5.730000000E+02 
