nodenumber     x-coordinate     y-coordinate     z-coordinate prandtl-number-lam      z-vorticity turb-reynolds-number-rey cell-reynolds-number dynamic-pressure velocity-magnitude       x-velocity          density   nusselt-number wall-adjacent-temperature wall-temperature      temperature 
         1  0.000000000E+00  3.025122331E-12 -8.991895676E-04  6.398694587E+00  3.205114363E-02  4.062640905E-05  2.971152965E-01  4.138212190E-03  0.000000000E+00  0.000000000E+00  6.498533325E+02  0.000000000E+00  4.730000000E+02  4.730000000E+02  4.730000000E+02 
         2  2.040816309E-03 -1.896557859E-12 -8.991897408E-04  6.398694587E+00  1.767129567E-02  2.127215685E-05  2.276039143E-01  2.654802185E-03  0.000000000E+00  0.000000000E+00  6.498533325E+02  0.000000000E+00  4.730000000E+02  4.730000000E+02  4.730000000E+02 
         3  4.081632618E-03  2.516534087E-12 -8.991897406E-04  6.398694587E+00  2.515960226E-03  2.047940735E-06  1.401718201E-01  9.359329177E-04  0.000000000E+00  0.000000000E+00  6.498533325E+02  0.000000000E+00  4.730000000E+02  4.730000000E+02  4.730000000E+02 
         4  6.122448946E-03  2.516534087E-12 -8.991897406E-04  6.398694587E+00  2.193371075E-03  2.283992375E-06  1.230966889E-01  7.102228405E-04  0.000000000E+00  0.000000000E+00  6.498533325E+02  0.000000000E+00  4.730000000E+02  4.730000000E+02  4.730000000E+02 
         5  8.163265274E-03  2.516534087E-12 -8.991897406E-04  6.398694587E+00  2.158942276E-03  2.440221797E-06  1.216539248E-01  6.938847800E-04  0.000000000E+00  0.000000000E+00  6.498533325E+02  0.000000000E+00  4.730000000E+02  4.730000000E+02  4.730000000E+02 
         6  1.020408160E-02  2.521534044E-12 -8.991897406E-04  6.398694587E+00  2.126024764E-03  2.529481543E-06  1.200753884E-01  6.757788491E-04  0.000000000E+00  0.000000000E+00  6.498533325E+02  0.000000000E+00  4.730000000E+02  4.730000000E+02  4.730000000E+02 
         7  1.224489793E-02  2.521534044E-12 -8.991897406E-04  6.398694587E+00  2.128288021E-03  2.595071914E-06  1.202755466E-01  6.780221848E-04  0.000000000E+00  0.000000000E+00  6.498533325E+02  0.000000000E+00  4.730000000E+02  4.730000000E+02  4.730000000E+02 
         8  1.428571426E-02  2.521534044E-12 -8.991897406E-04  6.398694587E+00  2.123652237E-03  2.645237282E-06  1.201204278E-01  6.762681818E-04  0.000000000E+00  0.000000000E+00  6.498533325E+02  0.000000000E+00  4.730000000E+02  4.730000000E+02  4.730000000E+02 
         9  1.632653059E-02  2.521534044E-12 -8.991897406E-04  6.398694587E+00  2.128994107E-03  2.688248381E-06  1.204879193E-01  6.804064688E-04  0.000000000E+00  0.000000000E+00  6.498533325E+02  0.000000000E+00  4.730000000E+02  4.730000000E+02  4.730000000E+02 
        10  1.836734691E-02  2.521534044E-12 -8.991897406E-04  6.398694587E+00  2.133012650E-03  2.725283750E-06  1.207779843E-01  6.836900754E-04  0.000000000E+00  0.000000000E+00  6.498533325E+02  0.000000000E+00  4.730000000E+02  4.730000000E+02  4.730000000E+02 
        11  2.040816324E-02  2.521534044E-12 -8.991897406E-04  6.398694587E+00  2.140416832E-03  2.759290982E-06  1.212434251E-01  6.889676880E-04  0.000000000E+00  0.000000000E+00  6.498533325E+02  0.000000000E+00  4.730000000E+02  4.730000000E+02  4.730000000E+02 
        12  2.244897957E-02  2.521534044E-12 -8.991897406E-04  6.398694587E+00  2.148012240E-03  2.791046000E-06  1.217149998E-01  6.943396908E-04  0.000000000E+00  0.000000000E+00  6.498533325E+02  0.000000000E+00  4.730000000E+02  4.730000000E+02  4.730000000E+02 
        13  2.448979590E-02  2.521534044E-12 -8.991897406E-04  6.398694587E+00  2.157130256E-03  2.821659556E-06  1.222674964E-01  7.006571437E-04  0.000000000E+00  0.000000000E+00  6.498533325E+02  0.000000000E+00  4.730000000E+02  4.730000000E+02  4.730000000E+02 
        14  2.653061223E-02  2.521534044E-12 -8.991897406E-04  6.398694587E+00  2.166539781E-03  2.851390837E-06  1.228466076E-01  7.073111984E-04  0.000000000E+00  0.000000000E+00  6.498533325E+02  0.000000000E+00  4.730000000E+02  4.730000000E+02  4.730000000E+02 
        15  2.857142855E-02  2.521534044E-12 -8.991897406E-04  6.398694587E+00  2.182648578E-03  2.880561324E-06  1.234704036E-01  7.145126969E-04  0.000000000E+00  0.000000000E+00  6.498533325E+02  0.000000000E+00  4.730000000E+02  4.730000000E+02  4.730000000E+02 
        16  3.061224488E-02  2.521534044E-12 -8.991897406E-04  6.398694587E+00  2.197934884E-03  2.909227620E-06  1.241171101E-01  7.220177390E-04  0.000000000E+00  0.000000000E+00  6.498533325E+02  0.000000000E+00  4.730000000E+02  4.730000000E+02  4.730000000E+02 
        17  3.265306121E-02  2.521534044E-12 -8.991897406E-04  6.398694587E+00  2.205576037E-03  2.937459106E-06  1.247880861E-01  7.298453499E-04  0.000000000E+00  0.000000000E+00  6.498533325E+02  0.000000000E+00  4.730000000E+02  4.730000000E+02  4.730000000E+02 
        18  3.469387754E-02  2.521534044E-12 -8.991897406E-04  6.398694587E+00  2.217778970E-03  2.965248180E-06  1.254730491E-01  7.378798635E-04  0.000000000E+00  0.000000000E+00  6.498533325E+02  0.000000000E+00  4.730000000E+02  4.730000000E+02  4.730000000E+02 
        19  3.673469387E-02  2.521534044E-12 -8.991897406E-04  6.398694587E+00  2.225593081E-03  2.992604162E-06  1.261717197E-01  7.461202622E-04  0.000000000E+00  0.000000000E+00  6.498533325E+02  0.000000000E+00  4.730000000E+02  4.730000000E+02  4.730000000E+02 
        20  3.877551020E-02  2.521534044E-12 -8.991897406E-04  6.398694587E+00  2.234405141E-03  3.019491470E-06  1.268784261E-01  7.545020157E-04  0.000000000E+00  0.000000000E+00  6.498533325E+02  0.000000000E+00  4.730000000E+02  4.730000000E+02  4.730000000E+02 
        21  4.081632652E-02  2.521534044E-12 -8.991897406E-04  6.398694587E+00  2.253815420E-03  3.045850899E-06  1.275896859E-01  7.629848679E-04  0.000000000E+00  0.000000000E+00  6.498533325E+02  0.000000000E+00  4.730000000E+02  4.730000000E+02  4.730000000E+02 
        22  4.285714285E-02  2.521534044E-12 -8.991897406E-04  6.398694587E+00  2.267985922E-03  3.071590000E-06  1.283023955E-01  7.715326172E-04  0.000000000E+00  0.000000000E+00  6.498533325E+02  0.000000000E+00  4.730000000E+02  4.730000000E+02  4.730000000E+02 
        23  4.489795918E-02  2.526534090E-12 -8.991897406E-04  6.398694587E+00  2.279890810E-03  3.096579976E-06  1.290148726E-01  7.801251062E-04  0.000000000E+00  0.000000000E+00  6.498533325E+02  0.000000000E+00  4.730000000E+02  4.730000000E+02  4.730000000E+02 
