nodenumber     x-coordinate     y-coordinate     z-coordinate prandtl-number-lam      z-vorticity turb-reynolds-number-rey cell-reynolds-number dynamic-pressure velocity-magnitude       x-velocity          density   nusselt-number wall-adjacent-temperature wall-temperature      temperature 
         1  0.000000000E+00  3.025122331E-12 -8.991895676E-04  5.548355078E+00  2.961993195E-02  6.153761202E-05  4.491615576E-01  5.191669436E-03  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
         2  2.040816309E-03 -1.896557859E-12 -8.991897408E-04  5.548355078E+00  1.675356964E-02  3.274823557E-05  3.460932465E-01  3.355619529E-03  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
         3  4.081632618E-03  2.516534087E-12 -8.991897406E-04  5.548355078E+00  3.025122898E-03  4.207174724E-06  2.192348106E-01  1.251192847E-03  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
         4  6.122448946E-03  2.516534087E-12 -8.991897406E-04  5.548355078E+00  2.687559131E-03  4.613566654E-06  1.965765627E-01  9.942564265E-04  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
         5  8.163265274E-03  2.516534087E-12 -8.991897406E-04  5.548355078E+00  2.653719918E-03  4.832059897E-06  1.948331311E-01  9.768790160E-04  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
         6  1.020408160E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.618411485E-03  4.938951317E-06  1.925771929E-01  9.541897360E-04  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
         7  1.224489793E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.617301752E-03  5.013726857E-06  1.925095376E-01  9.535217296E-04  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
         8  1.428571426E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.609552839E-03  5.067681361E-06  1.920584451E-01  9.490476715E-04  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
         9  1.632653059E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.610906155E-03  5.115916947E-06  1.922491542E-01  9.509319835E-04  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
        10  1.836734691E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.612533682E-03  5.160997110E-06  1.924642033E-01  9.530622985E-04  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
        11  2.040816324E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.618148758E-03  5.206253986E-06  1.929600072E-01  9.579786073E-04  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
        12  2.244897957E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.625215488E-03  5.251621606E-06  1.935531212E-01  9.638787542E-04  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
        13  2.448979590E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.634197188E-03  5.297571348E-06  1.942903118E-01  9.712353833E-04  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
        14  2.653061223E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.644268548E-03  5.343814412E-06  1.951050199E-01  9.793989118E-04  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
        15  2.857142855E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.662467246E-03  5.390331734E-06  1.959989916E-01  9.883951402E-04  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
        16  3.061224488E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.679571941E-03  5.436920847E-06  1.969426562E-01  9.979362183E-04  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
        17  3.265306121E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.689633208E-03  5.483481312E-06  1.979295494E-01  1.007963054E-03  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
        18  3.469387754E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.702793840E-03  5.529874857E-06  1.989462695E-01  1.018345340E-03  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
        19  3.673469387E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.711627323E-03  5.576006860E-06  1.999858329E-01  1.029015709E-03  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
        20  3.877551020E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.721866144E-03  5.621774528E-06  2.010429747E-01  1.039923581E-03  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
        21  4.081632652E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.742975473E-03  5.667036237E-06  2.021120418E-01  1.051012743E-03  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
        22  4.285714285E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.760213299E-03  5.711617523E-06  2.031869619E-01  1.062221943E-03  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
        23  4.489795918E-02  2.526534090E-12 -8.991897406E-04  5.548355078E+00  2.774737457E-03  5.755336058E-06  2.042640881E-01  1.073513703E-03  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
        24  4.693877551E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.795850242E-03  5.797786575E-06  2.053337158E-01  1.084785756E-03  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
        25  4.897959184E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.814951079E-03  5.838183828E-06  2.063837464E-01  1.095908369E-03  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
        26  5.102040816E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.827856544E-03  5.875240535E-06  2.073930127E-01  1.106652336E-03  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
