nodenumber     x-coordinate     y-coordinate     z-coordinate prandtl-number-lam      z-vorticity turb-reynolds-number-rey cell-reynolds-number dynamic-pressure velocity-magnitude       x-velocity          density   nusselt-number wall-adjacent-temperature wall-temperature      temperature 
         1  0.000000000E+00  3.025122331E-12 -8.991895676E-04  5.548355078E+00  2.961078784E-02  6.153746543E-05  4.489184985E-01  5.186052119E-03  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
         2  2.040816309E-03 -1.896557859E-12 -8.991897408E-04  5.548355078E+00  1.675092461E-02  3.274765418E-05  3.461234695E-01  3.354709820E-03  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
         3  4.081632618E-03  2.516534087E-12 -8.991897406E-04  5.548355078E+00  3.027128696E-03  4.206134302E-06  2.193509262E-01  1.252733447E-03  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
         4  6.122448946E-03  2.516534087E-12 -8.991897406E-04  5.548355078E+00  2.688071503E-03  4.613101230E-06  1.965765871E-01  9.942609604E-04  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
         5  8.163265274E-03  2.516534087E-12 -8.991897406E-04  5.548355078E+00  2.654354404E-03  4.832042409E-06  1.948622248E-01  9.771770162E-04  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
         6  1.020408160E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.618449562E-03  4.938792041E-06  1.925800789E-01  9.542188516E-04  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
         7  1.224489793E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.617312347E-03  5.013463831E-06  1.925153846E-01  9.535801167E-04  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
         8  1.428571426E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.609430728E-03  5.067290600E-06  1.920543077E-01  9.490068198E-04  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
         9  1.632653059E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.610777213E-03  5.115489240E-06  1.922442609E-01  9.508835857E-04  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
        10  1.836734691E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.612400697E-03  5.160558896E-06  1.924563589E-01  9.529846221E-04  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
        11  2.040816324E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.618067680E-03  5.205836308E-06  1.929521168E-01  9.579002514E-04  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
        12  2.244897957E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.625120119E-03  5.251228950E-06  1.935447438E-01  9.637953260E-04  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
        13  2.448979590E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.634270786E-03  5.297208295E-06  1.942822812E-01  9.711550958E-04  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
        14  2.653061223E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.644351787E-03  5.343478128E-06  1.950972019E-01  9.793204298E-04  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
        15  2.857142855E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.662478135E-03  5.390020033E-06  1.959915732E-01  9.883203245E-04  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
        16  3.061224488E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.679588992E-03  5.436630191E-06  1.969355562E-01  9.978642728E-04  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
        17  3.265306121E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.689564022E-03  5.483209092E-06  1.979228055E-01  1.007894371E-03  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
        18  3.469387754E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.702715055E-03  5.529618413E-06  1.989398227E-01  1.018279347E-03  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
        19  3.673469387E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.711550979E-03  5.575764197E-06  1.999796636E-01  1.028952226E-03  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
        20  3.877551020E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.721797677E-03  5.621544064E-06  2.010370468E-01  1.039862259E-03  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
        21  4.081632652E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.742903812E-03  5.666816987E-06  2.021063394E-01  1.050953440E-03  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
        22  4.285714285E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.760135463E-03  5.711408845E-06  2.031814739E-01  1.062164567E-03  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
        23  4.489795918E-02  2.526534090E-12 -8.991897406E-04  5.548355078E+00  2.774632128E-03  5.755137618E-06  2.042587921E-01  1.073458039E-03  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
        24  4.693877551E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.795763480E-03  5.797599592E-06  2.053286372E-01  1.084732100E-03  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
        25  4.897959184E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.814899675E-03  5.838011353E-06  2.063788963E-01  1.095856864E-03  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
        26  5.102040816E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.827781939E-03  5.875088812E-06  2.073885230E-01  1.106604430E-03  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
        27  5.306122449E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.839976410E-03  5.907129979E-06  2.083156411E-01  1.116519213E-03  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
        28  5.510204082E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.860771277E-03  5.932895889E-06  2.091185421E-01  1.125141098E-03  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
        29  5.714285715E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.886623365E-03  5.952181179E-06  2.097742368E-01  1.132206720E-03  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
        30  5.918367348E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.902216964E-03  5.965618805E-06  2.102837155E-01  1.137712137E-03  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
        31  6.122448980E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.893389159E-03  5.974222697E-06  2.106594227E-01  1.141780563E-03  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
        32  6.326530613E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.869561030E-03  5.979079747E-06  2.109247558E-01  1.144658298E-03  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
        33  6.530612246E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.859189521E-03  5.981151162E-06  2.110983521E-01  1.146543029E-03  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
        34  6.734693879E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.860565131E-03  5.981271127E-06  2.112050861E-01  1.147702683E-03  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
        35  6.938775512E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.861035276E-03  5.980059506E-06  2.112565809E-01  1.148262357E-03  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
        36  7.142857145E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.861030553E-03  5.978043651E-06  2.112750433E-01  1.148463069E-03  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
        37  7.346938777E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.861167973E-03  5.975483077E-06  2.112602475E-01  1.148302233E-03  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
        38  7.551020410E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.861536968E-03  5.972677323E-06  2.112342209E-01  1.148019298E-03  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
        39  7.755102043E-02  2.521534044E-12 -8.991897406E-04  5.548355078E+00  2.861468507E-03  5.969773175E-06  2.111859792E-01  1.147495046E-03  0.000000000E+00  0.000000000E+00  5.984340210E+02  0.000000000E+00  5.230000000E+02  5.230000000E+02  5.230000000E+02 
